NO,共通ID,施設・場所名,住所,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
1853,E1322300026201,市立第三小学校,東京都武蔵村山市中藤1-36-1,,,,1,,1,,,1,35.7568281480904,139.398004303776,
1854,E1322300027201,市立第一小学校,東京都武蔵村山市本町1-1-11,,,,1,,1,,,1,35.7546586099376,139.388157496643,
1855,E1322300028201,市立第一中学校,東京都武蔵村山市本町2-76-1,,,,1,,1,,,1,35.7549161631096,139.3820494197,
1856,E1322300029201,横田児童遊園,東京都武蔵村山市本町4-41-2,,,,1,,1,,,,35.7587109201658,139.386493662829,
1857,E1322300030201,野山北公園運動場,東京都武蔵村山市本町5-31-1,,,,1,,1,,,,35.7634807390758,139.385264360673,
1858,E1322300031201,カマキリ公園,東京都武蔵村山市緑が丘1460,,,,1,,1,,,1,35.7426462424285,139.407644794542,
1859,E1322300031202,市立小中一貫校村山学園,東京都武蔵村山市緑が丘1460,,,,1,,1,,,1,35.7395591793303,139.409527705275,
1860,E1322300032201,オカネ塚公園,東京都武蔵村山市緑が丘1619,,,,1,,1,,,,35.7455807771514,139.408910796847,
1861,E1322300033201,大南公園,東京都武蔵村山市緑が丘2542,,,,1,,1,,,,35.7382124200553,139.40824846226,
1862,E1320400080201,東京都立武蔵野中央公園,東京都武蔵野市八番町2-1,,,,1,,1,,,,35.718919,139.558426,
1863,E1321800001201,加美平公園,東京都福生市加美平1-21,1,1,,1,,,,,,35.750960650104,139.32727532076,
1864,E1321800002201,福生第二中学校（校庭）,東京都福生市加美平1-22-1,1,1,,1,,,,,1,35.751836655747,139.32675573933,
1865,E1321800003201,福生第六小学校（校庭）,東京都福生市加美平1-9-1,1,1,,1,,,,,1,35.748722692709,139.32753646413,
1866,E1321800004201,福生第三小学校（校庭）,東京都福生市牛浜162,1,1,,1,,,,,1,35.735811028067,139.33553467721,
1867,E1321800005201,福生公園,東京都福生市牛浜163,1,1,,1,,,,,,35.734127199322,139.33673662084,
1868,E1321800006201,牛一公園,東京都福生市牛浜59-2,1,1,,1,,,,,,35.734855625658,139.33116880265,
1869,E1321800007201,福栄ミレニアムパーク,東京都福生市熊川1143-1,1,1,,1,,,,,,35.730558338996,139.34044248936,
1870,E1321800008201,みずくらいど公園,東京都福生市熊川1359-1,1,1,,1,,,,,,35.726544373204,139.33989338305,
1871,E1321800009201,玉川上水緑地日光橋公園,東京都福生市熊川1386-1,1,1,,1,,,,,,35.724575931917,139.34172801402,
1872,E1321800010201,福東トモダチ公園,東京都福生市熊川1573-1,1,1,,1,,,,,,35.725433864741,139.35244075681,
1873,E1321800012201,福東少年野球場,東京都福生市熊川1608,1,1,,1,,,,,,35.72274782802,139.350366413,
1874,E1321800013201,福東公園,東京都福生市熊川1620,1,1,,1,,,,,,35.723171440929,139.34939141249,
1875,E1321800015201,都立多摩工業高等学校（校庭）,東京都福生市熊川215,1,1,,1,,,,,1,35.71675348278,139.33813202631,
1876,E1321800017201,睦公園,東京都福生市熊川422-1,1,1,,1,,,,,,35.720216445225,139.33858446504,
1877,E1321800018201,福生第二小学校（校庭）,東京都福生市熊川623,1,1,,1,,,,,1,35.724080244919,139.33624453508,
1878,E1321800019201,福生第一中学校（校庭）,東京都福生市熊川845,1,1,,1,,,,,1,35.730525534582,139.33734044595,
1879,E1321800020201,熊牛公園,東京都福生市熊川929-5,1,1,,1,,,,,,35.732091008681,139.33510610046,
1880,E1321800021201,多摩川緑地福生南公園,東京都福生市南田園1-1-1,,,,1,,1,,,,35.719274631444,139.33050528569,
1881,E1321800022201,明神下公園,東京都福生市南田園1-12-1,,1,,1,,,,,,35.723586282698,139.33045029684,
1882,E1321800023201,福生第五小学校（校庭）,東京都福生市南田園1-2-2,,,,1,,,,,1,35.720871985315,139.33186794082,
1883,E1321800024201,福生第三中学校（校庭）,東京都福生市南田園3-1-1,,,,1,,,,,1,35.72902249644,139.33159231027,
1884,E1321800025201,武蔵野台東公園,東京都福生市武蔵野台1-14,1,1,,1,,,,,,35.747056721562,139.33297096339,
1885,E1321800027201,福生第一小学校（校庭）,東京都福生市福生1055,1,1,,1,,,,,1,35.742149457434,139.32594533561,
1886,E1321800028201,多摩川緑地福生かに坂公園,東京都福生市福生1185-15,,,,1,,1,,,,35.743992750727,139.31801377025,
1887,E1321800029201,福生第四小学校（校庭）,東京都福生市福生1290,1,1,,1,,,,,1,35.745065894149,139.32209540144,
1888,E1321800030201,もくせい公園,東京都福生市福生2148-1,1,1,,1,,,,,,35.74330616586,139.33540173949,
1889,E1321800031201,わらつけ公園,東京都福生市福生2151-12,1,1,,1,,,,,,35.743933882326,139.33644627209,
1890,E1321800032201,原ヶ谷戸児童公園,東京都福生市福生2250-11,1,1,,1,,,,,,35.741156276448,139.33508944534,
1891,E1321800033201,フレンドシップパーク,東京都福生市福生2351-11,1,1,,1,,,,,,35.7390548807,139.33827779106,
1892,E1321800034201,福生第七小学校（校庭）,東京都福生市北田園1-1-1,,,,1,,,,,1,35.732082514165,139.32796689385,
1893,E1321800036201,都立福生高等学校（校庭）,東京都福生市北田園2-11-3,,1,,1,,,,,1,35.736016382572,139.32254648788,
1894,E1321800037201,多摩川緑地福生柳山公園,東京都福生市北田園2-8-2,,1,,1,,1,,,,35.736797547739,139.3197794337,
1895,E1321800035201,多摩川中央公園,東京都福生市北田園１先,,1,,1,,1,,,,35.72965912467,139.32532354427,
1896,E1321800039201,ひふみ公園,東京都福生市本町25-4,1,1,,1,,,,,,35.739352728523,139.329606763,
1897,E1310500003201,後楽園一帯,東京都文京区後楽1-6-6,,,,1,,1,,,,35.7048945652878,139.748471246843,
1898,E1310500035201,護国寺一帯,東京都文京区大塚5-40-1,,,,1,,1,,,,35.7208123045251,139.726670807039,
1899,E1310500030201,お茶の水女子大学一帯・教育の森公園一帯,東京都文京区大塚２－１－１文京区大塚3-29,,,,1,,1,,,,35.7185976404339,139.732404814861,
1900,E1310500041201,小石川植物園,東京都文京区白山3-7-1,,,,1,,1,,,,35.7198756041186,139.74416017255,
1901,E1310500047201,東京大学,東京都文京区本郷7-3-1,,,,1,,1,,,,35.7120164740694,139.762719142092,
1902,E1310500051201,六義園,東京都文京区本駒込6-16-3,,,,1,,1,,,,35.7328209314317,139.746175276881,
1903,E1310500052201,目白台運動公園付近一帯,東京都文京区目白台1-19,,,,1,,1,,,,35.7151804854399,139.721221921047,
1904,E1311600001201,駒込小学校,東京都豊島区駒込3-13-1,1,1,,1,,,1,,1,35.7383736877017,139.742937899613,
1905,E1311600002201,駒込中学校,東京都豊島区駒込4-5-1,1,1,,1,,,1,,1,35.7359308885642,139.741891837165,
1906,E1311600003201,仰高小学校,東京都豊島区駒込5-1-19,1,1,,1,,,1,,1,35.736466499864,139.738244033846,
1907,E1311600004201,千川中学校,東京都豊島区高松1-9-21,1,1,,1,,,1,,1,35.7360465886746,139.700261530604,改修工事中（令和9年8月末頃まで）
1908,E1311600005201,高松小学校,東京都豊島区高松2-57-22,1,1,,1,,,1,,1,35.7395695556943,139.697170790873,
1909,E1311600006201,高南小学校,東京都豊島区高田2-12-7,,,,1,,,,,1,35.7165106631227,139.713845569977,
1910,E1311600007201,豊成小学校,東京都豊島区上池袋1-18-24,1,1,,1,,,1,,1,35.7349976860914,139.722033274768,
1911,E1311600008201,池袋第一小学校,東京都豊島区上池袋4-28-1,1,1,,1,,,1,,1,35.741396,139.718918,
1912,E1311600009201,西巣鴨小学校,東京都豊島区西巣鴨1-27-1,1,1,,1,,,1,,1,35.7384943065396,139.72598511859,
1913,E1311600010201,巣鴨北中学校,東京都豊島区西巣鴨3-17-1,1,1,,1,,,1,,1,35.7415370452459,139.729477897504,
1914,E1311600011201,池袋第三小学校,東京都豊島区西池袋3-14-3,1,1,,1,,,1,,1,35.7284820595885,139.702805012468,
1915,E1311600012201,西池袋中学校,東京都豊島区西池袋4-7-1,1,1,,1,,,1,,1,35.7279344778416,139.700270849717,
1916,E1311600013201,西部区民事務所,東京都豊島区千早2-39-16,1,1,,1,,,1,,1,35.7358011194859,139.691004659452,
1917,E1311600014201,千早小学校,東京都豊島区千早3-33-5,1,1,,1,,,1,,1,35.7350674081911,139.687314989565,
1918,E1311600015201,清和小学校,東京都豊島区巣鴨3-14-1,1,1,,1,,,1,,1,35.7358928389286,139.732940259289,
1919,E1311600016201,朝日小学校,東京都豊島区巣鴨5-33-1,1,1,,1,,,1,,1,35.7411464524503,139.733371769114,
1920,E1311600017201,みらい館大明,東京都豊島区池袋3-30-8,1,1,,1,,,1,,1,35.7356947654356,139.704566807421,
1921,E1311600018201,池袋小学校,東京都豊島区池袋4-23-8,1,1,,1,,,1,,1,35.7377523607823,139.709265053499,
1922,E1311600019201,池袋本町小学校　池袋中学校（連携校）,東京都豊島区池袋本町1-43-1,1,1,,1,,,1,,1,35.7406415293884,139.714708574141,
1923,E1311600020201,旧文成小学校,東京都豊島区池袋本町4-36-1,1,1,,1,,,1,,1,35.7443283273987,139.714541046111,
1924,E1311600021201,長崎小学校,東京都豊島区長崎2-6-3,1,1,,1,,,1,,1,35.7286665374714,139.69020707376,
1925,E1311600022201,明豊中学校,東京都豊島区長崎5-31-29,1,1,,1,,,1,,1,35.7359699421442,139.684179650816,
1926,E1311600023201,さくら小学校,東京都豊島区長崎6-16-1,1,1,,1,,,1,,1,35.7360772330737,139.680406089564,
1927,E1311600024201,朋有小学校,東京都豊島区東池袋4-40-1,1,1,,1,,,1,,1,35.7289542040509,139.723611638078,
1928,E1311600025201,巣鴨小学校,東京都豊島区南大塚1-24-10,1,1,,1,,,1,,1,35.7286309641225,139.734802957542,
1929,E1311600026201,西巣鴨中学校,東京都豊島区南大塚3-18-1,1,1,,1,,,1,,1,35.7288491778063,139.727545851762,
1930,E1311600027201,南池袋小学校,東京都豊島区南池袋3-18-12,1,1,,1,,,1,,1,35.7243741278095,139.714834203318,
1931,E1311600028201,富士見台小学校,東京都豊島区南長崎1-10-5,1,1,,1,,,1,,1,35.7247222468588,139.693122952927,
1932,E1311600029201,南長崎スポーツ公園,東京都豊島区南長崎4-13-5,1,1,,1,,,1,,1,35.7245084209613,139.683852464941,
1933,E1311600030201,椎名町小学校,東京都豊島区南長崎4-30-5,1,1,,1,,,1,,1,35.7267569079369,139.685560188823,
1934,E1311600031201,千登世橋中学校,東京都豊島区目白1-1-1,1,,,1,,,,,1,35.7172164252169,139.711573677515,
1935,E1311600032201,目白小学校,東京都豊島区目白2-11-6,1,1,,1,,,1,,1,35.7208268047451,139.709001519962,
1936,E1311600033201,旧真和中学校,東京都豊島区目白5-24-12,1,1,,1,,,1,,1,35.7252863127352,139.696884838253,
1937,E1311600034201,要小学校,東京都豊島区要町2-3-20,1,1,,1,,,1,,1,35.7340842597505,139.6935718442,
1938,E1311600035201,豊島体育館,東京都豊島区要町3-47-8,1,1,,1,,,1,,1,35.7399603103024,139.689549138133,
1939,E1311700115202,区立王子小学校,東京都北区王子2-7-1,,,,1,,,,,1,35.75891,139.73562,
1940,E1311700115201,区立王子桜中学校,東京都北区王子2-7-1,,,,1,,,,,1,35.758357,139.736233,
1941,E1311700116201,区立王子第一小学校,東京都北区王子5-14-18,,,,1,,,,,1,35.765123,139.737824,
1942,E1311700152201,区立堀船中学校,東京都北区王子5-2-8,,,,1,,,,,1,35.762939,139.734626,
1943,E1311700156201,区立明桜中学校,東京都北区王子6-3-23,1,,,1,,,,,1,35.759735,139.741539,
1944,E1311700166201,旧清至中学校,東京都北区王子6-7-3,,,,1,,,,,1,35.762548,139.741091,
1945,E1311700117201,区立王子第二小学校,東京都北区王子本町2-2-5,,,,1,,,,,1,35.75602,139.732701,
1946,E1311700129201,区立岩淵小学校,東京都北区岩淵町6-6,,,,1,,,,,1,35.784376,139.72617,
1947,E1311700135201,区立桐ケ丘郷小学校,東京都北区桐ケ丘1-10-23,1,,1,1,,,,,1,35.776539,139.707235,
1948,E1311700160201,区立桐ケ丘中学校,東京都北区桐ケ丘2-6-11,1,1,1,1,,,,,1,35.779697,139.708651,
1949,E1311700130201,区立なでしこ小学校,東京都北区志茂1-34-17,,,,1,,,,,1,35.777253,139.731945,
1950,E1311700151201,志茂子ども交流館,東京都北区志茂5-18-3,,,,1,,,,,1,35.783392,139.731351,
1951,E1311700155201,区立十条富士見中学校,東京都北区十条台1-9-33,,,,1,,,,,1,35.757298,139.723175,
1952,E1311700127201,旧清水小学校,東京都北区十条仲原4-5-17,1,1,1,1,,,,,1,35.769932,139.721511,
1953,E1311700145201,区立滝野川第五小学校,東京都北区昭和町3-3-12,,,,1,,,,,1,35.749231,139.749596,
1954,E1311700119201,区立王子第五小学校,東京都北区上十条2-18-17,1,,1,1,,,,,1,35.759699,139.719161,
1955,E1311700034201,旧富士見中学校（学校法人帝京大学）,東京都北区上十条3-1-25,1,,1,1,,,,,1,35.759441832383,139.71719573025,
1956,E1311700118201,区立王子第三小学校,東京都北区上十条5-2-3,1,,1,1,,,,,1,35.765253,139.718142,
1957,E1311700168201,区立都の北学園,東京都北区神谷2-30-1,,,,1,,,,,1,35.772248,139.728866,
1958,E1311700167201,区立西が丘小学校,東京都北区西が丘1-12-14,1,,1,1,,,,,1,35.771203,139.71415,
1959,E1311700132201,区立梅木小学校,東京都北区西が丘2-21-15,1,1,1,1,,,,,1,35.767604,139.713856,
1960,E1311700141201,区立滝野川小学校,東京都北区西ケ原1-18-10,1,,1,1,,,,,1,35.742322,139.747854,
1961,E1311700050201,北区防災センター　　　　　　　　　　　　　　　　　　,東京都北区西ケ原2-1-6,,1,,,,,,,1,35.7450089,139.7445797,
1962,E1311700165201,区立飛鳥中学校,東京都北区西ケ原3-5-12,1,,1,1,,,,,1,35.743963,139.742487,
1963,E1311700147201,区立西ケ原小学校,東京都北区西ケ原4-19-21,1,,1,1,,,,,1,35.743143,139.736726,
1964,E1311700128201,区立赤羽小学校,東京都北区赤羽1-24-6,,,,1,,,,,1,35.780613,139.721426,
1965,E1311700159201,区立赤羽岩淵中学校,東京都北区赤羽2-6-18,,,,1,,,,,1,35.778954,139.725882,
1966,E1311700131201,区立第四岩淵小学校,東京都北区赤羽3-24-23,,1,,1,,,,,1,35.785781,139.72071,
1967,E1311700158201,区立稲付中学校,東京都北区赤羽西6-1-4,,,,1,,,,,1,35.770514,139.707886,
1968,E1311700140201,区立赤羽台西小学校,東京都北区赤羽台2-1-34,1,1,1,1,,,,,1,35.77539,139.713959,
1969,E1311700137201,区立八幡小学校,東京都北区赤羽台3-18-5,,,,1,,,,,1,35.78079,139.714458,
1970,E1311700134201,旧稲田小学校,東京都北区赤羽南2-23-24,,,,1,,,,,1,35.77301,139.725332,
1971,E1311700136201,区立袋小学校,東京都北区赤羽北2-15-3,,1,,1,,,,,1,35.783721,139.705913,
1972,E1311700143201,区立滝野川第三小学校,東京都北区滝野川1-12-27,1,,1,1,,,,,1,35.748566,139.736914,
1973,E1311700077201,旧滝野川中学校（北区役所滝野川分庁舎）,東京都北区滝野川2-52-10,1,,1,1,,,,,1,35.751508073887,139.73302171653,
1974,E1311700149201,区立滝野川もみじ小学校,東京都北区滝野川3-72-1,1,,1,1,,,,,1,35.750805,139.728391,
1975,E1311700146201,東京国際フランス学園　別館,東京都北区滝野川5-44-15,1,,1,1,,,,,1,35.74884,139.724456,
1976,E1311700164201,区立滝野川紅葉中学校,東京都北区滝野川5-55-8,1,,,1,,,,,1,35.74983,139.724849,
1977,E1311700142201,区立滝野川第二小学校,東京都北区滝野川6-19-4,1,,1,1,,,,,1,35.744642,139.726462,
1978,E1311700148201,区立谷端小学校,東京都北区滝野川7-12-17,1,,1,1,,,,,1,35.744462,139.721627,
1979,E1311700171201,十条台ふれあい館,東京都北区中十条1-2-18,,1,,,,,,,,35.757692,139.729648,
1980,E1311700125201,旧十条台小学校,東京都北区中十条1-5-6,,,,1,,,,,1,35.758637,139.730052,
1981,E1311700120201,区立十条小学校,東京都北区中十条3-1-6,,,,1,,,,,1,35.763168,139.726012,
1982,E1311700154201,区立田端中学校,東京都北区田端4-17-1,,,,1,,,,,1,35.738271,139.754165,
1983,E1311700150201,区立田端小学校,東京都北区田端5-4-1,1,1,1,1,,,,,1,35.737176,139.757196,
1984,E1311700163201,旧田端中学校,東京都北区田端6-9-1,1,,1,1,,,,,1,35.741136,139.75593,
1985,E1311700169201,旧新町中学校（新町コミュニティアリーナ）,東京都北区田端新町2-27-17,,,,1,,,,,1,35.74020759485,139.76807995072,
1986,E1311700124201,区立東十条小学校,東京都北区東十条3-14-23,,,,1,,,,,1,35.765797,139.72907,
1987,E1311700144201,区立滝野川第四小学校,東京都北区東田端2-5-23,,,,1,,,,,1,35.74005,139.762663,
1988,E1311700139201,区立西浮間小学校,東京都北区浮間2-7-1,,,,1,,,,,1,35.792839,139.699303,
1989,E1311700138201,区立浮間小学校,東京都北区浮間3-4-27,,,,1,,,,,1,35.78574,139.700816,
1990,E1311700153201,旧西浮間小学校,東京都北区浮間4-29-30,,,,1,,,,,1,35.790264,139.691919,
1991,E1311700162201,区立浮間中学校,東京都北区浮間4-29-32,,,,1,,,,,1,35.790341,139.693279,
1992,E1311700123201,区立柳田小学校,東京都北区豊島2-11-20,,,,1,,,,,1,35.757583,139.743875,
1993,E1311700121201,区立豊川小学校,東京都北区豊島3-10-23,,,,1,,,,,1,35.760731,139.74299,
1994,E1311700170201,旧豊島北中学校（豊島北コミュニティアリーナ）,東京都北区豊島5-3-13,,,,1,,,,,1,35.764903037597,139.75002343948,
1995,E1311700126201,区立としま若葉小学校,東京都北区豊島5-3-30,,,,1,,,,,1,35.765841,139.750264,
1996,E1311700122201,区立堀船小学校,東京都北区堀船2-11-9,1,,,1,,,,,1,35.753652,139.746204,
